141.15096624570452, 38.227027751768965
141.15099797712213, 38.21808759313591
141.15097497184436, 38.21006920814488
141.16004116670652, 38.21005021737223
141.15994941002398, 38.21806884275279
141.16008995376106, 38.22705472347391
141.1599779682998, 38.22802269998305
141.16996252327272, 38.22809395143891
141.16006734512604, 38.21917458649996
141.17022338196813, 38.21901506400972
141.160216086146, 38.211017592907545
141.17020024447615, 38.210950596346315
141.17003127467748, 38.2120569410673
141.18024482471395, 38.21194338105466
141.18021044901158, 38.21996188624046
141.17005401552674, 38.21998316071362
141.17008019394626, 38.22910752984135
141.18006448449066, 38.22908661595249
141.18006686434697, 38.22991610405501
141.1800441234977, 38.22198988440869
141.18025064214052, 38.2139710186386
141.19000540876436, 38.21395058552879
141.1900284140421, 38.22196897051983
141.1900511548914, 38.22989519016615
141.19005379917618, 38.23081684361339
141.19969380383975, 38.230796650893105
141.19989529834143, 38.221026643573246
141.20000688715996, 38.21992041904702
141.19017411413455, 38.21275207546308
141.19499451310904, 38.212880227120024
141.1949857869692, 38.20983877074411
141.19997832888413, 38.20996656181676
141.20013024304583, 38.20291555236104
141.2051219916753, 38.20276684739952
141.20511366217818, 38.1998636390407
141.21016318843053, 38.19985306190151
141.20996261942852, 38.2099456479279
141.20987601910136, 38.2197614975306
141.2048582242666, 38.23083191603674
141.2050216410672, 38.22779009907654
141.20984151118472, 38.22773392004404
141.20982776090378, 38.22294132211836
141.21481950953324, 38.22279261715684
141.21481065117916, 38.21970507810857
141.21980279645138, 38.21969462116413
141.2199607924681, 38.214763414637076
141.22495280552607, 38.21470687502028
141.22499564293983, 38.20963766086567
141.22975826429146, 38.20962768470029
141.22991612809398, 38.20465039550087
141.23490827336616, 38.20463993855643
141.23505185803074, 38.19468572074189
141.23005931611584, 38.19455792966924
141.23005138326144, 38.191792969327494
141.22505923798923, 38.19180342627193
141.2250509084921, 38.18890021791311
141.21026327461018, 38.19473764487976
141.21508354137043, 38.19481971386435
141.215066221305, 38.18878288378488
141.2201156153431, 38.188726223973326
141.21994611668748, 38.20964823800486
141.2201470823322, 38.19969389999555
141.2350665338114, 38.199800897374104
141.19008315073745, 38.22104719687782
